client,method,latency(ms)
lookup-client,lookup,0.8957090000194512
lookup-client,lookup,0.9190000000103282
lookup-client,lookup,0.8862500000077489
lookup-client,lookup,0.9959589999652962
lookup-client,lookup,1.6440410000200245
lookup-client,lookup,0.9303330000420829
lookup-client,lookup,0.8965830000420283
lookup-client,lookup,0.6988330000012866
lookup-client,lookup,0.750832999983686
lookup-client,lookup,1.9156249999809916
lookup-client,lookup,1.0418749999985266
lookup-client,lookup,0.7563329999697999
lookup-client,lookup,0.7272500000112814
lookup-client,lookup,0.796750000006341
lookup-client,lookup,0.5027500000096552
lookup-client,lookup,1.0406669999838414
lookup-client,lookup,0.9815420000336417
lookup-client,lookup,0.573000000031243
lookup-client,lookup,1.1910000000057153
lookup-client,lookup,0.771584000005987
lookup-client,lookup,1.5890419999777805
lookup-client,lookup,0.8491250000020045
lookup-client,lookup,0.8391249999704087
lookup-client,lookup,0.7202080000183742
lookup-client,lookup,0.867874999983087
lookup-client,lookup,1.7250420000323174
lookup-client,lookup,1.4582499999846732
lookup-client,lookup,1.2477910000256998
lookup-client,lookup,0.6381669999768746
lookup-client,lookup,1.2355000000070504
lookup-client,lookup,1.0190840000063872
lookup-client,lookup,1.4085000000250147
lookup-client,lookup,1.131332999989354
lookup-client,lookup,2.2980840000172975
lookup-client,lookup,1.6212079999604612
lookup-client,lookup,1.0072919999970509
lookup-client,lookup,1.2666250000279433
lookup-client,lookup,1.202166999973997
lookup-client,lookup,1.1452499999791144
lookup-client,lookup,1.0551670000040758
lookup-client,lookup,1.8450000000029831
lookup-client,lookup,1.0975829999892994
lookup-client,lookup,1.2663750000001528
lookup-client,lookup,0.9490420000020094
lookup-client,lookup,0.5995000000211803
lookup-client,lookup,1.6848750000235668
lookup-client,lookup,0.7609169999795995
lookup-client,lookup,1.0617919999731384
lookup-client,lookup,0.8746670000050472
lookup-client,lookup,0.9269160000258125
lookup-client,lookup,1.7462910000176635
lookup-client,lookup,0.972166999986257
lookup-client,lookup,1.0641659999919284
lookup-client,lookup,0.7538749999866923
lookup-client,lookup,0.8507499999836909
lookup-client,lookup,0.9610409999822878
lookup-client,lookup,1.6272500000127366
lookup-client,lookup,1.0807079999608504
lookup-client,lookup,0.5500409999967815
lookup-client,lookup,0.9044589999689379
lookup-client,lookup,0.9816249999516913
lookup-client,lookup,1.477916999988338
lookup-client,lookup,1.5908340000123644
lookup-client,lookup,0.7940830000165988
lookup-client,lookup,1.020332999985385
lookup-client,lookup,1.2148749999596475
lookup-client,lookup,0.9864160000461197
lookup-client,lookup,1.200250000010783
lookup-client,lookup,0.8778750000146829
lookup-client,lookup,1.210708000030536
lookup-client,lookup,2.550874999997177
lookup-client,lookup,1.3832079999929192
lookup-client,lookup,0.7350840000412973
lookup-client,lookup,0.8923749999780739
lookup-client,lookup,0.9590419999767619
lookup-client,lookup,0.7507919999625301
lookup-client,lookup,0.8435830000053102
lookup-client,lookup,1.1814160000085394
lookup-client,lookup,1.9162500000220462
