client,method,latency(ms)
update-client,update,1.4738330000341193
update-client,update,1.8223749999606298
update-client,update,4.710166999984722
update-client,update,1.7937499999902684
update-client,update,2.8151669999942897
update-client,update,9.270000000014988
update-client,update,23.54845799999339
update-client,update,1.7377080000073875
update-client,update,1.5117909999844414
update-client,update,0.8905830000003334
update-client,update,1.5632500000037908
update-client,update,0.7156249999979991
update-client,update,2.027540999961275
update-client,update,1.1179159999983312
update-client,update,1.858833999961007
update-client,update,0.8690829999977723
update-client,update,1.817540999979883
update-client,update,0.6846670000300037
update-client,update,0.9605409999835501
update-client,update,1.0470409999925323
update-client,update,2.267582999991191
update-client,update,0.9216660000106458
update-client,update,0.8759579999946254
update-client,update,1.0821669999927508
update-client,update,2.4303330000066126
update-client,update,0.7911249999779102
update-client,update,0.7645000000024993
update-client,update,1.0984589999907257
update-client,update,1.227917000051093
update-client,update,1.8202499999802058
update-client,update,1.0563749999619176
update-client,update,0.9451249999870015
update-client,update,0.7558750000384862
update-client,update,2.936750000003485
update-client,update,1.1548750000542896
update-client,update,0.8325830000330825
update-client,update,0.5827500000350483
update-client,update,3.9304580000134592
update-client,update,1.6028329999926427
update-client,update,0.9178330000167989
update-client,update,1.050042000031226
update-client,update,0.4883330000211572
update-client,update,2.0209589999922173
update-client,update,1.0384580000390997
update-client,update,1.0226669999724436
update-client,update,2.0107500000108303
update-client,update,2.218707999986691
update-client,update,1.3582500000097752
update-client,update,1.4347499999871616
update-client,update,0.7250410000096963
update-client,update,2.3017500000150903
update-client,update,0.9024579999845628
update-client,update,0.5951669999717524
update-client,update,0.945416000035948
update-client,update,2.11533299994926
update-client,update,2.6002910000215707
update-client,update,0.8202919999575897
update-client,update,0.9762500000078944
update-client,update,1.0470830000031128
update-client,update,0.8325420000119266
update-client,update,1.5062080000234346
update-client,update,1.2541250000026594
update-client,update,1.1150000000270666
update-client,update,0.8037079999780872
update-client,update,1.1731250000366344
update-client,update,1.499416999990899
update-client,update,2.811166000014964
update-client,update,1.7082499999787615
update-client,update,1.1051250000377877
update-client,update,0.758916999984649
update-client,update,0.890707999985807
update-client,update,0.8329590000357712
update-client,update,0.8831249999730062
update-client,update,1.5724170000339655
update-client,update,0.9235419999527039
update-client,update,0.9774579999657362
update-client,update,1.4817499999821848
update-client,update,0.8739170000353624
update-client,update,1.0304999999561915
update-client,update,1.9624999999905413
update-client,update,1.1721660000034717
update-client,update,1.8022080000150709
update-client,update,3.0126660000178163
update-client,update,0.9687909999911426
update-client,update,1.5782909999870753
update-client,update,0.9745840000050521
update-client,update,1.6806670000164559
update-client,update,1.7518750000249383
update-client,update,1.1242909999964468
update-client,update,2.9297090000000026
update-client,update,1.0302910000064003
update-client,update,1.2229170000068734
update-client,update,0.9201670000038575
update-client,update,1.1633749999759857
update-client,update,0.6375830000138194
update-client,update,0.7554999999683787
update-client,update,0.8226250000120672
update-client,update,0.9192919999918558
